Object,Property,Value,False,ObjectProperty
Object24,Property2,342403,"[849887, 577048, 546482, 654817, 788574, 921491, 742109, 584564, 836785, 920976, 670352, 901185, 507332, 963298, 807395, 549639, 902530, 561864, 710512, 624012]",Object24Property2
Object24,Property3,102515,"[606631, 678574, 559597, 946986, 658522, 950908, 700021, 793855, 512168, 988145, 929983, 636455, 962428, 994550, 929627, 913959, 638418, 863151, 538967, 549802]",Object24Property3
Object24,Property4,120843,"[590613, 511592, 879461, 745659, 662859, 858456, 915264, 754489, 642035, 867178, 673450, 784912, 675016, 938607, 825605, 954845, 810299, 606326, 566198, 611749]",Object24Property4
Object24,Property5,233325,"[708195, 850594, 631274, 709228, 963560, 971042, 613740, 986556, 969889, 631218, 936721, 784437, 591293, 931948, 516039, 714332, 945901, 954926, 785263, 737117]",Object24Property5
Object24,Property6,151282,"[613679, 740533, 806635, 703822, 855230, 857416, 586261, 938354, 809041, 601627, 950446, 536121, 500862, 846068, 730896, 847196, 541065, 594447, 600622, 582839]",Object24Property6
Object25,Property1,134153,"[879195, 683037, 666746, 782678, 797606, 628196, 917752, 780516, 553502, 766256, 844524, 694734, 639212, 516070, 622523, 688611, 535285, 623039, 535449, 998439]",Object25Property1
Object25,Property2,429775,"[606953, 681133, 878669, 735573, 557655, 898677, 975666, 553140, 636168, 597597, 806089, 984648, 652187, 973025, 849445, 847359, 558801, 770960, 521888, 673357]",Object25Property2
Object25,Property3,164568,"[778616, 526299, 780117, 977574, 733839, 838062, 852920, 559355, 610940, 511644, 798942, 861612, 941302, 601153, 994211, 875912, 716585, 988174, 657366, 809132]",Object25Property3
Object25,Property4,389172,"[541654, 867668, 796237, 963270, 513357, 885519, 886310, 653882, 934306, 711024, 687025, 589164, 620648, 780130, 767676, 762896, 783649, 783780, 532570, 611839]",Object25Property4
Object25,Property5,405752,"[735208, 582820, 741527, 683326, 648417, 978794, 761596, 759909, 751692, 687256, 911176, 701782, 983258, 848035, 644404, 992460, 961865, 659114, 967883, 592071]",Object25Property5
Object25,Property6,213160,"[778915, 599880, 505176, 724880, 545350, 796302, 953314, 744062, 980409, 704323, 541584, 981023, 985264, 719193, 936064, 740629, 953156, 699546, 903315, 943029]",Object25Property6
Object26,Property1,416087,"[636338, 603809, 852850, 741494, 911771, 559368, 897427, 599388, 644435, 515018, 616117, 974206, 537001, 789261, 622436, 950616, 754377, 787500, 666948, 871931]",Object26Property1
Object26,Property2,255504,"[582542, 609066, 600272, 635084, 992380, 944273, 648564, 903772, 655769, 927912, 938977, 777975, 541869, 974496, 995848, 803968, 777644, 513747, 790786, 566294]",Object26Property2
Object26,Property3,409046,"[665109, 840247, 877667, 693683, 957907, 967094, 634286, 651926, 588262, 831137, 822499, 871275, 631612, 630164, 717321, 558033, 964312, 809862, 953071, 649917]",Object26Property3
Object26,Property4,263593,"[802722, 646352, 770063, 728669, 814627, 609179, 501889, 517360, 814976, 755413, 818304, 948624, 944605, 636016, 929538, 924683, 864127, 981594, 939329, 737867]",Object26Property4
Object26,Property5,367343,"[976354, 946402, 716300, 878336, 982389, 548463, 733617, 521453, 568102, 862852, 756751, 848980, 939043, 916753, 740817, 832491, 511653, 893864, 619115, 972391]",Object26Property5
Object26,Property6,424302,"[761633, 655810, 558790, 948342, 614846, 646881, 899938, 542045, 514595, 816392, 701386, 831585, 512118, 642805, 537122, 948049, 779079, 937156, 675662, 833789]",Object26Property6
Object27,Property1,244744,"[949998, 504380, 901456, 579876, 837772, 663606, 789954, 840807, 571876, 796763, 890276, 760574, 856318, 522343, 750478, 913696, 882421, 574201, 895601, 789529]",Object27Property1
Object27,Property2,128609,"[706916, 868139, 895670, 905512, 963134, 517877, 977140, 738696, 566940, 787158, 809927, 638899, 812379, 935261, 848870, 591062, 702088, 821660, 946277, 974388]",Object27Property2
Object27,Property3,143079,"[698913, 863696, 707822, 595880, 992109, 611368, 865944, 972904, 850145, 912005, 832447, 509905, 703727, 584938, 830942, 867142, 686123, 766079, 676700, 710866]",Object27Property3
Object27,Property4,119899,"[904123, 841376, 677745, 613699, 888423, 800341, 730605, 785964, 759724, 779649, 975765, 922005, 748941, 970067, 949550, 784554, 694300, 798374, 846141, 790949]",Object27Property4
Object27,Property5,328335,"[728143, 609147, 669992, 930265, 819267, 639030, 938093, 627315, 859718, 606755, 580183, 616716, 735194, 526361, 984923, 700143, 532073, 695602, 726780, 678007]",Object27Property5
Object27,Property6,108906,"[823220, 990058, 784219, 512865, 633339, 669811, 552407, 707502, 736113, 760638, 578019, 791499, 877575, 611701, 849776, 790444, 669383, 512084, 598846, 664522]",Object27Property6
Object28,Property1,311536,"[650614, 648795, 867452, 974231, 736573, 758144, 699793, 636939, 521311, 893219, 916481, 605960, 665985, 518965, 664710, 723318, 966500, 603156, 893535, 754636]",Object28Property1
Object28,Property2,161056,"[761241, 726236, 813998, 629317, 520252, 652493, 897605, 544201, 891179, 866337, 817434, 973333, 669822, 728370, 921543, 604364, 898002, 900540, 950926, 624002]",Object28Property2
Object28,Property3,427699,"[748298, 602317, 702808, 707325, 563458, 577943, 512010, 855343, 508807, 568725, 760874, 914603, 842027, 931656, 821145, 875746, 681309, 802831, 510561, 896165]",Object28Property3
Object28,Property4,184640,"[564934, 890656, 772447, 505837, 943943, 628839, 749611, 521027, 628294, 835306, 672396, 920222, 615023, 577102, 796287, 908959, 650894, 676295, 617897, 518032]",Object28Property4
Object28,Property5,226289,"[546368, 819552, 966275, 547114, 503835, 616801, 845465, 581114, 608649, 833723, 661020, 986962, 930885, 637023, 562879, 547520, 977111, 888698, 993281, 840130]",Object28Property5
Object28,Property6,118522,"[687794, 768531, 634115, 537006, 544917, 689086, 547446, 787053, 604564, 956186, 971319, 533349, 591203, 725422, 812714, 535307, 522660, 743054, 991990, 887517]",Object28Property6
Object29,Property1,181531,"[586046, 708725, 780402, 854488, 714395, 678693, 695664, 552710, 828495, 909840, 587757, 845464, 843024, 547958, 544485, 631199, 951427, 684283, 597581, 909001]",Object29Property1
Object29,Property2,493334,"[893550, 754600, 643445, 843642, 941090, 835395, 678605, 678299, 829086, 918504, 606354, 902645, 647998, 588545, 804870, 810598, 885052, 684811, 998492, 512819]",Object29Property2
Object29,Property3,133250,"[964647, 854946, 628724, 916909, 939258, 594522, 768202, 828314, 885012, 806825, 602949, 868925, 947678, 731908, 522308, 757951, 848328, 631268, 806962, 681793]",Object29Property3
Object29,Property4,275159,"[740522, 842660, 850020, 631096, 605419, 657928, 913226, 527623, 989924, 744218, 574662, 550767, 654135, 724783, 596163, 912894, 549393, 928540, 883071, 572107]",Object29Property4
Object29,Property5,391598,"[875452, 952425, 709525, 914638, 716260, 620294, 502080, 741418, 594406, 735490, 667916, 719303, 632829, 891139, 961071, 762455, 932340, 679442, 675966, 787103]",Object29Property5
Object29,Property6,280605,"[812076, 612734, 742711, 549627, 821629, 950971, 649915, 642603, 542329, 757228, 919605, 822603, 541236, 818168, 608151, 565688, 750809, 758115, 565539, 806364]",Object29Property6
Object30,Property1,346074,"[630096, 806960, 557938, 789946, 704028, 629758, 775338, 911221, 968311, 837413, 898430, 515306, 578553, 700764, 630271, 803399, 959575, 938760, 508705, 874321]",Object30Property1
Object30,Property2,261501,"[505656, 581713, 884654, 759080, 530145, 834081, 759632, 882732, 694354, 723354, 904350, 986437, 652652, 565227, 597068, 562157, 521483, 680201, 615566, 717146]",Object30Property2
Object30,Property3,291219,"[817728, 541445, 578287, 568249, 838657, 574411, 785262, 573225, 596219, 834875, 806894, 560932, 944128, 989999, 573586, 919635, 842551, 948975, 618986, 966529]",Object30Property3
Object30,Property4,467964,"[908979, 655879, 982040, 694319, 635781, 602528, 875370, 915135, 820851, 766215, 937024, 752190, 993690, 695172, 893735, 919493, 938616, 822983, 818708, 556668]",Object30Property4
Object30,Property5,492604,"[778709, 594692, 964112, 632068, 618437, 830378, 660684, 744856, 524394, 930834, 872684, 976080, 873326, 608154, 507596, 590546, 989463, 796912, 578490, 564719]",Object30Property5
Object30,Property6,408488,"[529976, 582278, 645728, 796471, 710347, 616865, 576725, 715990, 838369, 622796, 720522, 810044, 885503, 953825, 741529, 754874, 874004, 548259, 636251, 669680]",Object30Property6
Object31,Property1,456040,"[625486, 537710, 602021, 883695, 706173, 968611, 822122, 768241, 822684, 730579, 561290, 786416, 646747, 927416, 635569, 566609, 977742, 870862, 652140, 963147]",Object31Property1
Object31,Property2,241173,"[855205, 803374, 955737, 721905, 700912, 844202, 708507, 627199, 692055, 668975, 578638, 568650, 592336, 926365, 907368, 983249, 608212, 738910, 821743, 669110]",Object31Property2
Object31,Property3,449321,"[516050, 761296, 865576, 807067, 974523, 990612, 813132, 861147, 532248, 644404, 583136, 724529, 759208, 560286, 711206, 599152, 793638, 805728, 764228, 705735]",Object31Property3
Object31,Property4,474556,"[971243, 525621, 693537, 916295, 715506, 789743, 819670, 704138, 976880, 725412, 939619, 921325, 788848, 783513, 733313, 961809, 971488, 600066, 581572, 525392]",Object31Property4
Object31,Property5,304682,"[510254, 526953, 839739, 634347, 727531, 805317, 611205, 988818, 870203, 973094, 877987, 615210, 952686, 849480, 975225, 906986, 967346, 871663, 695415, 591977]",Object31Property5
Object31,Property6,384707,"[774375, 555987, 933269, 821785, 659744, 788597, 930152, 838688, 767123, 676806, 538889, 771178, 628562, 583627, 525272, 761624, 850290, 681425, 963206, 886297]",Object31Property6
Object32,Property1,434706,"[868721, 644415, 955083, 686565, 631276, 928988, 754207, 608385, 603167, 508196, 621964, 843573, 503386, 837181, 978184, 503794, 604582, 645419, 856671, 791197]",Object32Property1
Object32,Property2,368195,"[823072, 936328, 631560, 963989, 870528, 665979, 634278, 928134, 748395, 714649, 671160, 621917, 653558, 795871, 656409, 752353, 864769, 921791, 958343, 777423]",Object32Property2
Object32,Property3,399645,"[502727, 616027, 636390, 937388, 915616, 879483, 593176, 725619, 654536, 873277, 734252, 718586, 959478, 849827, 854248, 558903, 763639, 704954, 875192, 800093]",Object32Property3
Object32,Property4,310076,"[504030, 704695, 551420, 992237, 908164, 851985, 508724, 512487, 913908, 504290, 699507, 997238, 915690, 579141, 769346, 718287, 971425, 801278, 574389, 521751]",Object32Property4
Object32,Property5,375675,"[750541, 596092, 700690, 696434, 583116, 736132, 648832, 513639, 691068, 783892, 943926, 678571, 568248, 739319, 881310, 618898, 675580, 888847, 635396, 569508]",Object32Property5
Object32,Property6,211474,"[820554, 866200, 749916, 795958, 664994, 585183, 819148, 832275, 794289, 835257, 613817, 863666, 519662, 532620, 581442, 584857, 831468, 737789, 569733, 735679]",Object32Property6
Object33,Property1,189871,"[602230, 805207, 682523, 516150, 563391, 991153, 571988, 818433, 908729, 804513, 606251, 725722, 782394, 911063, 613457, 719791, 851471, 803751, 541773, 755757]",Object33Property1
Object33,Property2,404822,"[874795, 689916, 556528, 715751, 766164, 881059, 812787, 504775, 725304, 658783, 654232, 809776, 915971, 878392, 549041, 974986, 968053, 790366, 726449, 589817]",Object33Property2
Object33,Property3,259924,"[529932, 929925, 826263, 882547, 918696, 945874, 833487, 908669, 721208, 670080, 894133, 907572, 671784, 561716, 569847, 605544, 894395, 754035, 587543, 675846]",Object33Property3
Object33,Property4,372074,"[946498, 630491, 824219, 649561, 763178, 682186, 905863, 865039, 513085, 575858, 636113, 894593, 806735, 634556, 946249, 557781, 538710, 992970, 605597, 531065]",Object33Property4
Object33,Property5,430146,"[880653, 808724, 940762, 643750, 853007, 971475, 967157, 738361, 774023, 722490, 841098, 943815, 968795, 564029, 502502, 855398, 931053, 632024, 840243, 532320]",Object33Property5
Object33,Property6,270624,"[919886, 859525, 813011, 522061, 840416, 770602, 607603, 935095, 619008, 509288, 912591, 800515, 735116, 737736, 658146, 930560, 624208, 596233, 854905, 923591]",Object33Property6
Object34,Property1,324105,"[522763, 926468, 799534, 592615, 717256, 868189, 833726, 942291, 595849, 915549, 804123, 688428, 948436, 941772, 750792, 915173, 843461, 983217, 643830, 818247]",Object34Property1
Object34,Property2,267173,"[836574, 591832, 776389, 575864, 845693, 555731, 510443, 623297, 569126, 554287, 808295, 826027, 512278, 548305, 575252, 559670, 795306, 786265, 815360, 719968]",Object34Property2
Object34,Property3,314075,"[856241, 985533, 524476, 664441, 518480, 818816, 539958, 688947, 579433, 557391, 707432, 704842, 702887, 883797, 501502, 973378, 866007, 748816, 681367, 626891]",Object34Property3
Object34,Property4,198538,"[883100, 600606, 831020, 534834, 646616, 949372, 663810, 551712, 597175, 755866, 577131, 917276, 902948, 717510, 764341, 760579, 718501, 671567, 612753, 837669]",Object34Property4
Object34,Property5,174085,"[942370, 780417, 973417, 989122, 554907, 741574, 747718, 781523, 935039, 695054, 906263, 838968, 952506, 787304, 534817, 582786, 574609, 798890, 939242, 548448]",Object34Property5
Object34,Property6,249044,"[851013, 695013, 942892, 747451, 820944, 638444, 884735, 570992, 634578, 515537, 877293, 934003, 543404, 577140, 920433, 542765, 741857, 539889, 984049, 848070]",Object34Property6
Object35,Property1,212662,"[732728, 992541, 544750, 746566, 510664, 783272, 520403, 692175, 684853, 855363, 795633, 972631, 966850, 628126, 730571, 797582, 774538, 702651, 503885, 725747]",Object35Property1
Object35,Property2,201534,"[875961, 655936, 598193, 561535, 595129, 707862, 667215, 961764, 572226, 922315, 644260, 750743, 672792, 542164, 575986, 780153, 671418, 916480, 602897, 888864]",Object35Property2
Object35,Property3,400825,"[636799, 716932, 683363, 939765, 823235, 934297, 861472, 930814, 841145, 948385, 867740, 990395, 652614, 755922, 848080, 717844, 736162, 501379, 828947, 615030]",Object35Property3
Object35,Property4,242756,"[797832, 798516, 944272, 710144, 799106, 843746, 854201, 787268, 981734, 777948, 930901, 809698, 713890, 558079, 594943, 820112, 633929, 655363, 804373, 860257]",Object35Property4
Object35,Property5,370535,"[994219, 563820, 843516, 592701, 791884, 717792, 954945, 749805, 721109, 500367, 530762, 798787, 832127, 925342, 734191, 652883, 820322, 782288, 935225, 803547]",Object35Property5
Object35,Property6,135653,"[844740, 588421, 739978, 944830, 979573, 762164, 596802, 629713, 896617, 913458, 725390, 920147, 676426, 977397, 984215, 703900, 940153, 835913, 922000, 841217]",Object35Property6
Object36,Property1,109752,"[724995, 704981, 553750, 535289, 730681, 901797, 853947, 761882, 696780, 547861, 875534, 513782, 722941, 623017, 558067, 868461, 755932, 679236, 583761, 531101]",Object36Property1
Object36,Property2,134339,"[894770, 979895, 605666, 562486, 868682, 950559, 650064, 635517, 778338, 851429, 845626, 544378, 649828, 752821, 958839, 613869, 932721, 551581, 614236, 803283]",Object36Property2
Object36,Property3,398965,"[881769, 694973, 984504, 911528, 932624, 764613, 903855, 581277, 774225, 692978, 973412, 905117, 936221, 687667, 913494, 650166, 635635, 727081, 512111, 736571]",Object36Property3
Object36,Property4,240366,"[642021, 551505, 585255, 926995, 583759, 806207, 563818, 801328, 661274, 725459, 868420, 561642, 596281, 557496, 869279, 974773, 848262, 970205, 579541, 817440]",Object36Property4
Object36,Property5,432069,"[839286, 670797, 925161, 980187, 990258, 650775, 630602, 941735, 999837, 545808, 941307, 513251, 788527, 570487, 518819, 736175, 848698, 754325, 930259, 889482]",Object36Property5
Object36,Property6,419111,"[564290, 581353, 870927, 645134, 896396, 732716, 667819, 696593, 686750, 602181, 822791, 612166, 804994, 891295, 765925, 709262, 987434, 775190, 514530, 908755]",Object36Property6
Object37,Property1,328098,"[719066, 761011, 567743, 746247, 825851, 866474, 657614, 821866, 693319, 669318, 931815, 894885, 706916, 928748, 772177, 967320, 907035, 734976, 576711, 636814]",Object37Property1
Object37,Property2,484583,"[674898, 752082, 918780, 717847, 595586, 585362, 529983, 681286, 577358, 874941, 861715, 966686, 565749, 568031, 845129, 806239, 709247, 861028, 937409, 786406]",Object37Property2
