ID,Object,Property,Value,Source,ObjectProperty
0.0,Object269,Property2,246998,Source1,Object269Property2
0.0,Object269,Property5,471092,Source1,Object269Property5
0.0,Object270,Property2,407227,Source1,Object270Property2
0.0,Object270,Property5,393995,Source1,Object270Property5
0.0,Object271,Property2,492454,Source1,Object271Property2
0.0,Object271,Property5,212400,Source1,Object271Property5
0.0,Object272,Property2,205082,Source1,Object272Property2
0.0,Object272,Property5,239338,Source1,Object272Property5
0.0,Object273,Property2,280041,Source1,Object273Property2
0.0,Object273,Property5,316181,Source1,Object273Property5
0.0,Object274,Property2,471796,Source1,Object274Property2
0.0,Object274,Property5,196463,Source1,Object274Property5
0.0,Object275,Property2,400720,Source1,Object275Property2
0.0,Object275,Property5,412240,Source1,Object275Property5
0.0,Object276,Property2,297094,Source1,Object276Property2
0.0,Object276,Property5,132323,Source1,Object276Property5
0.0,Object277,Property2,494432,Source1,Object277Property2
0.0,Object277,Property5,326260,Source1,Object277Property5
0.0,Object278,Property2,487787,Source1,Object278Property2
0.0,Object278,Property5,324914,Source1,Object278Property5
0.0,Object279,Property2,328187,Source1,Object279Property2
0.0,Object279,Property5,499133,Source1,Object279Property5
0.0,Object280,Property2,381499,Source1,Object280Property2
0.0,Object280,Property5,300087,Source1,Object280Property5
0.0,Object281,Property2,114858,Source1,Object281Property2
0.0,Object281,Property5,392599,Source1,Object281Property5
0.0,Object282,Property2,134749,Source1,Object282Property2
0.0,Object282,Property5,375530,Source1,Object282Property5
0.0,Object283,Property2,352187,Source1,Object283Property2
0.0,Object283,Property5,300472,Source1,Object283Property5
0.0,Object284,Property2,276892,Source1,Object284Property2
0.0,Object284,Property5,152031,Source1,Object284Property5
0.0,Object285,Property2,319569,Source1,Object285Property2
0.0,Object285,Property5,170161,Source1,Object285Property5
0.0,Object286,Property2,365673,Source1,Object286Property2
0.0,Object286,Property5,130046,Source1,Object286Property5
0.0,Object287,Property2,416041,Source1,Object287Property2
0.0,Object287,Property5,148837,Source1,Object287Property5
0.0,Object288,Property2,141407,Source1,Object288Property2
0.0,Object288,Property5,115489,Source1,Object288Property5
0.0,Object289,Property2,333041,Source1,Object289Property2
0.0,Object289,Property5,155229,Source1,Object289Property5
0.0,Object290,Property2,298890,Source1,Object290Property2
0.0,Object290,Property5,327109,Source1,Object290Property5
0.0,Object291,Property2,213794,Source1,Object291Property2
0.0,Object291,Property5,235381,Source1,Object291Property5
0.0,Object292,Property2,332589,Source1,Object292Property2
0.0,Object292,Property5,427767,Source1,Object292Property5
0.0,Object293,Property2,223658,Source1,Object293Property2
0.0,Object293,Property5,489196,Source1,Object293Property5
0.0,Object294,Property2,252003,Source1,Object294Property2
0.0,Object294,Property5,317265,Source1,Object294Property5
0.0,Object295,Property2,116614,Source1,Object295Property2
0.0,Object295,Property5,143306,Source1,Object295Property5
0.0,Object296,Property2,258689,Source1,Object296Property2
0.0,Object296,Property5,281709,Source1,Object296Property5
0.0,Object297,Property2,365206,Source1,Object297Property2
0.0,Object297,Property5,289124,Source1,Object297Property5
0.0,Object298,Property2,121168,Source1,Object298Property2
0.0,Object298,Property5,292265,Source1,Object298Property5
0.0,Object299,Property2,157930,Source1,Object299Property2
0.0,Object299,Property5,302173,Source1,Object299Property5
0.0,Object300,Property2,426361,Source1,Object300Property2
0.0,Object300,Property5,149429,Source1,Object300Property5
0.0,Object301,Property2,294760,Source1,Object301Property2
0.0,Object301,Property5,448894,Source1,Object301Property5
0.0,Object302,Property2,133123,Source1,Object302Property2
0.0,Object302,Property5,178038,Source1,Object302Property5
0.0,Object303,Property2,133561,Source1,Object303Property2
0.0,Object303,Property5,446598,Source1,Object303Property5
0.0,Object304,Property2,316084,Source1,Object304Property2
0.0,Object304,Property5,436325,Source1,Object304Property5
0.0,Object305,Property2,175581,Source1,Object305Property2
0.0,Object305,Property5,377867,Source1,Object305Property5
0.0,Object306,Property2,235687,Source1,Object306Property2
0.0,Object306,Property5,390085,Source1,Object306Property5
0.0,Object307,Property2,149910,Source1,Object307Property2
0.0,Object307,Property5,280398,Source1,Object307Property5
0.0,Object308,Property2,110191,Source1,Object308Property2
0.0,Object308,Property5,321435,Source1,Object308Property5
0.0,Object309,Property2,473468,Source1,Object309Property2
0.0,Object309,Property5,301329,Source1,Object309Property5
0.0,Object310,Property2,353902,Source1,Object310Property2
0.0,Object310,Property5,275756,Source1,Object310Property5
0.0,Object311,Property2,185285,Source1,Object311Property2
0.0,Object311,Property5,341890,Source1,Object311Property5
0.0,Object312,Property2,275025,Source1,Object312Property2
0.0,Object312,Property5,151162,Source1,Object312Property5
0.0,Object313,Property2,237883,Source1,Object313Property2
0.0,Object313,Property5,212432,Source1,Object313Property5
0.0,Object314,Property2,116884,Source1,Object314Property2
0.0,Object314,Property5,189140,Source1,Object314Property5
0.0,Object315,Property2,177950,Source1,Object315Property2
0.0,Object315,Property5,384948,Source1,Object315Property5
0.0,Object316,Property2,369224,Source1,Object316Property2
0.0,Object316,Property5,223104,Source1,Object316Property5
0.0,Object317,Property2,363682,Source1,Object317Property2
0.0,Object317,Property5,361631,Source1,Object317Property5
0.0,Object318,Property2,339917,Source1,Object318Property2
0.0,Object318,Property5,360465,Source1,Object318Property5
0.0,Object319,Property2,482822,Source1,Object319Property2
0.0,Object319,Property5,354974,Source1,Object319Property5
0.0,Object320,Property2,342868,Source1,Object320Property2
0.0,Object320,Property5,210146,Source1,Object320Property5
0.0,Object321,Property2,232262,Source1,Object321Property2
0.0,Object321,Property5,215823,Source1,Object321Property5
0.0,Object322,Property2,222706,Source1,Object322Property2
0.0,Object322,Property5,168168,Source1,Object322Property5
0.0,Object323,Property2,433086,Source1,Object323Property2
0.0,Object323,Property5,495565,Source1,Object323Property5
0.0,Object324,Property2,487911,Source1,Object324Property2
0.0,Object324,Property5,164412,Source1,Object324Property5
0.0,Object325,Property2,162008,Source1,Object325Property2
0.0,Object325,Property5,171420,Source1,Object325Property5
0.0,Object326,Property2,133479,Source1,Object326Property2
0.0,Object326,Property5,340974,Source1,Object326Property5
0.0,Object327,Property2,328640,Source1,Object327Property2
0.0,Object327,Property5,158170,Source1,Object327Property5
0.0,Object328,Property2,306467,Source1,Object328Property2
0.0,Object328,Property5,277005,Source1,Object328Property5
0.0,Object329,Property2,161648,Source1,Object329Property2
0.0,Object329,Property5,479894,Source1,Object329Property5
0.0,Object330,Property2,470690,Source1,Object330Property2
0.0,Object330,Property5,426467,Source1,Object330Property5
0.0,Object331,Property2,332514,Source1,Object331Property2
0.0,Object331,Property5,410717,Source1,Object331Property5
0.0,Object332,Property2,246910,Source1,Object332Property2
0.0,Object332,Property5,157312,Source1,Object332Property5
0.0,Object333,Property2,469416,Source1,Object333Property2
0.0,Object333,Property5,475654,Source1,Object333Property5
0.0,Object334,Property2,205323,Source1,Object334Property2
0.0,Object334,Property5,230723,Source1,Object334Property5
0.0,Object335,Property2,245521,Source1,Object335Property2
0.0,Object335,Property5,471333,Source1,Object335Property5
0.0,Object336,Property2,142070,Source1,Object336Property2
0.0,Object336,Property5,457246,Source1,Object336Property5
0.0,Object337,Property2,396469,Source1,Object337Property2
0.0,Object337,Property5,146419,Source1,Object337Property5
0.0,Object338,Property2,352814,Source1,Object338Property2
0.0,Object338,Property5,477223,Source1,Object338Property5
0.0,Object339,Property2,217480,Source1,Object339Property2
0.0,Object339,Property5,393922,Source1,Object339Property5
0.0,Object340,Property2,425544,Source1,Object340Property2
0.0,Object340,Property5,487729,Source1,Object340Property5
0.0,Object341,Property2,471354,Source1,Object341Property2
0.0,Object341,Property5,362861,Source1,Object341Property5
0.0,Object342,Property2,174538,Source1,Object342Property2
0.0,Object342,Property5,100126,Source1,Object342Property5
0.0,Object343,Property2,170347,Source1,Object343Property2
0.0,Object343,Property5,119472,Source1,Object343Property5
0.0,Object344,Property2,110275,Source1,Object344Property2
0.0,Object344,Property5,476777,Source1,Object344Property5
0.0,Object345,Property2,128283,Source1,Object345Property2
0.0,Object345,Property5,435153,Source1,Object345Property5
0.0,Object346,Property2,457273,Source1,Object346Property2
0.0,Object346,Property5,161022,Source1,Object346Property5
0.0,Object347,Property2,347251,Source1,Object347Property2
0.0,Object347,Property5,379597,Source1,Object347Property5
0.0,Object348,Property2,355019,Source1,Object348Property2
0.0,Object348,Property5,418331,Source1,Object348Property5
0.0,Object349,Property2,403117,Source1,Object349Property2
0.0,Object349,Property5,171591,Source1,Object349Property5
0.0,Object350,Property2,336414,Source1,Object350Property2
0.0,Object350,Property5,429585,Source1,Object350Property5
0.0,Object351,Property2,456484,Source1,Object351Property2
0.0,Object351,Property5,170800,Source1,Object351Property5
0.0,Object352,Property2,250470,Source1,Object352Property2
0.0,Object352,Property5,415467,Source1,Object352Property5
0.0,Object353,Property2,147954,Source1,Object353Property2
0.0,Object353,Property5,163749,Source1,Object353Property5
0.0,Object354,Property2,312813,Source1,Object354Property2
0.0,Object354,Property5,325232,Source1,Object354Property5
0.0,Object355,Property2,154409,Source1,Object355Property2
0.0,Object355,Property5,209878,Source1,Object355Property5
0.0,Object356,Property2,342438,Source1,Object356Property2
0.0,Object356,Property5,322363,Source1,Object356Property5
0.0,Object357,Property2,249770,Source1,Object357Property2
0.0,Object357,Property5,190153,Source1,Object357Property5
0.0,Object358,Property2,330882,Source1,Object358Property2
0.0,Object358,Property5,133085,Source1,Object358Property5
0.0,Object359,Property2,322930,Source1,Object359Property2
0.0,Object359,Property5,254005,Source1,Object359Property5
0.0,Object360,Property2,468136,Source1,Object360Property2
0.0,Object360,Property5,230578,Source1,Object360Property5
0.0,Object361,Property2,382582,Source1,Object361Property2
0.0,Object361,Property5,223789,Source1,Object361Property5
0.0,Object362,Property2,302053,Source1,Object362Property2
0.0,Object362,Property5,136715,Source1,Object362Property5
0.0,Object363,Property2,179808,Source1,Object363Property2
0.0,Object363,Property5,444466,Source1,Object363Property5
0.0,Object364,Property2,197800,Source1,Object364Property2
0.0,Object364,Property5,243308,Source1,Object364Property5
0.0,Object365,Property2,123339,Source1,Object365Property2
0.0,Object365,Property5,343524,Source1,Object365Property5
0.0,Object366,Property2,126180,Source1,Object366Property2
0.0,Object366,Property5,141474,Source1,Object366Property5
0.0,Object367,Property2,408543,Source1,Object367Property2
0.0,Object367,Property5,400454,Source1,Object367Property5
0.0,Object368,Property2,388042,Source1,Object368Property2
0.0,Object368,Property5,230313,Source1,Object368Property5
0.0,Object369,Property2,302301,Source1,Object369Property2
0.0,Object369,Property5,426261,Source1,Object369Property5
0.0,Object370,Property2,411474,Source1,Object370Property2
0.0,Object370,Property5,140885,Source1,Object370Property5
0.0,Object371,Property2,328837,Source1,Object371Property2
0.0,Object371,Property5,213575,Source1,Object371Property5
0.0,Object372,Property2,279022,Source1,Object372Property2
0.0,Object372,Property5,286805,Source1,Object372Property5
0.0,Object373,Property2,278849,Source1,Object373Property2
0.0,Object373,Property5,380425,Source1,Object373Property5
0.0,Object374,Property2,474255,Source1,Object374Property2
0.0,Object374,Property5,462309,Source1,Object374Property5
0.0,Object375,Property2,356748,Source1,Object375Property2
0.0,Object375,Property5,127597,Source1,Object375Property5
0.0,Object376,Property2,402754,Source1,Object376Property2
0.0,Object376,Property5,464981,Source1,Object376Property5
0.0,Object377,Property2,205236,Source1,Object377Property2
0.0,Object377,Property5,329110,Source1,Object377Property5
0.0,Object378,Property2,236939,Source1,Object378Property2
0.0,Object378,Property5,488368,Source1,Object378Property5
0.0,Object379,Property2,377880,Source1,Object379Property2
0.0,Object379,Property5,151566,Source1,Object379Property5
0.0,Object380,Property2,175986,Source1,Object380Property2
0.0,Object380,Property5,251210,Source1,Object380Property5
0.0,Object381,Property2,221409,Source1,Object381Property2
0.0,Object381,Property5,462048,Source1,Object381Property5
0.0,Object382,Property2,144270,Source1,Object382Property2
0.0,Object382,Property5,227910,Source1,Object382Property5
0.0,Object383,Property2,329300,Source1,Object383Property2
0.0,Object383,Property5,243359,Source1,Object383Property5
0.0,Object384,Property2,125430,Source1,Object384Property2
0.0,Object384,Property5,319671,Source1,Object384Property5
0.0,Object385,Property2,304417,Source1,Object385Property2
0.0,Object385,Property5,434208,Source1,Object385Property5
0.0,Object386,Property2,311513,Source1,Object386Property2
0.0,Object386,Property5,311178,Source1,Object386Property5
0.0,Object387,Property2,264800,Source1,Object387Property2
0.0,Object387,Property5,463817,Source1,Object387Property5
0.0,Object388,Property2,417894,Source1,Object388Property2
0.0,Object388,Property5,144653,Source1,Object388Property5
0.0,Object389,Property2,256626,Source1,Object389Property2
0.0,Object389,Property5,382876,Source1,Object389Property5
0.0,Object390,Property2,153062,Source1,Object390Property2
0.0,Object390,Property5,121317,Source1,Object390Property5
0.0,Object391,Property2,176738,Source1,Object391Property2
0.0,Object391,Property5,336646,Source1,Object391Property5
0.0,Object392,Property2,109505,Source1,Object392Property2
