Object,Property,Value,False,ObjectProperty
Object24,Property2,244346,"[738477, 623194, 888565, 556744, 610215, 570905, 837026, 945952, 585089, 880858, 649223, 630201, 592748, 608701, 967396, 605368, 500774, 994993, 888766, 589151]",Object24Property2
Object24,Property3,249505,"[672709, 886057, 901415, 831527, 543401, 539949, 808939, 981159, 527108, 820331, 905549, 847204, 658645, 782203, 721012, 595492, 891307, 567107, 611934, 853313]",Object24Property3
Object24,Property4,136360,"[547964, 898220, 802151, 874955, 868521, 723713, 767346, 795404, 807929, 555992, 843837, 794919, 820418, 668303, 673533, 632955, 573980, 814233, 836534, 792989]",Object24Property4
Object24,Property5,411571,"[743115, 953188, 834052, 513357, 508604, 531164, 661352, 634759, 625859, 696635, 728505, 500857, 701327, 970431, 957064, 828467, 818576, 614326, 505986, 641510]",Object24Property5
Object24,Property6,425277,"[855381, 890716, 860224, 982498, 827700, 629854, 905608, 525316, 529558, 795947, 561829, 855104, 611738, 788290, 815928, 580788, 860927, 888805, 560516, 796377]",Object24Property6
Object25,Property1,381617,"[978034, 949630, 982240, 855663, 598450, 744546, 860807, 687043, 872778, 674402, 912677, 876479, 508295, 963360, 744734, 828443, 872983, 763780, 609083, 645092]",Object25Property1
Object25,Property2,110884,"[689206, 861991, 848643, 893799, 739450, 659295, 567551, 892792, 523816, 654375, 807967, 796649, 836081, 692852, 831783, 512424, 670348, 787587, 899272, 839385]",Object25Property2
Object25,Property3,449067,"[833789, 829306, 623918, 576241, 801853, 717215, 780326, 682725, 653211, 707902, 721165, 893593, 686285, 649571, 990704, 721564, 726002, 763210, 907508, 654269]",Object25Property3
Object25,Property4,458885,"[996296, 512185, 622281, 526838, 816716, 699327, 854831, 863054, 624251, 794227, 941869, 962828, 519405, 910754, 727280, 924578, 965608, 619918, 581928, 717073]",Object25Property4
Object25,Property5,204538,"[544698, 502662, 613932, 589874, 546711, 526844, 513773, 700184, 895478, 916894, 535574, 644420, 725035, 592282, 642563, 610045, 927318, 919448, 587028, 560181]",Object25Property5
Object25,Property6,314776,"[739294, 818353, 553195, 603214, 574359, 771155, 824571, 869420, 992180, 845206, 892122, 708605, 800993, 947622, 735724, 691603, 724043, 910094, 983278, 537744]",Object25Property6
Object26,Property1,222329,"[700154, 812649, 832780, 899776, 624338, 567113, 746164, 599309, 855683, 831225, 530517, 919682, 638607, 964852, 549007, 912216, 926186, 718410, 797367, 701911]",Object26Property1
Object26,Property2,347679,"[554274, 940270, 524155, 679179, 720796, 643186, 943284, 875378, 802909, 829699, 912832, 814968, 911366, 886879, 917487, 599345, 888304, 542265, 995626, 627160]",Object26Property2
Object26,Property3,275854,"[942443, 503371, 693881, 629054, 722418, 524375, 932891, 682523, 889944, 772512, 593665, 587331, 799457, 595219, 769063, 910976, 796714, 982642, 806232, 577171]",Object26Property3
Object26,Property4,234173,"[719176, 950294, 699856, 745012, 897283, 519343, 827027, 778250, 954201, 804461, 843499, 633269, 710151, 825119, 543609, 953531, 591282, 774555, 817672, 544146]",Object26Property4
Object26,Property5,109654,"[549587, 681905, 853103, 698707, 502791, 995905, 556942, 605361, 614843, 877504, 921329, 517886, 595697, 641057, 988527, 625848, 952555, 967065, 767057, 879870]",Object26Property5
Object26,Property6,379946,"[693627, 726370, 714759, 910759, 849179, 906557, 785886, 931831, 635531, 781508, 692121, 721844, 938660, 790454, 829635, 842791, 526995, 713011, 919969, 961219]",Object26Property6
Object27,Property1,365019,"[758143, 606787, 981860, 827043, 991078, 725593, 930564, 523335, 738679, 803635, 574045, 933428, 525246, 891507, 963000, 986579, 994374, 771307, 932519, 903098]",Object27Property1
Object27,Property2,263731,"[745705, 940103, 973380, 641779, 959364, 675753, 995504, 720646, 815763, 935734, 732392, 632234, 630169, 793225, 652260, 687981, 927131, 500879, 760719, 785279]",Object27Property2
Object27,Property3,110231,"[662197, 580195, 804439, 517100, 853698, 968693, 901053, 524996, 984490, 891171, 948796, 841940, 963161, 604397, 818476, 844850, 512564, 762333, 941754, 616801]",Object27Property3
Object27,Property4,192097,"[776523, 988828, 701518, 564908, 933948, 799864, 943138, 768711, 912747, 796460, 661412, 805667, 730883, 592861, 539174, 742017, 883359, 935116, 702106, 612747]",Object27Property4
Object27,Property5,224602,"[763483, 534459, 934318, 513060, 970383, 816319, 909936, 574351, 897480, 559415, 794184, 981935, 525181, 692401, 656960, 549519, 756174, 843885, 747476, 773693]",Object27Property5
Object27,Property6,250333,"[739678, 540807, 573555, 667099, 599528, 638171, 972872, 959453, 910926, 850114, 636262, 821522, 515917, 950765, 710183, 565599, 630581, 814387, 807011, 656462]",Object27Property6
Object28,Property1,434762,"[558107, 978372, 756086, 715363, 679808, 731818, 977837, 939071, 707239, 689221, 671854, 812227, 752222, 857593, 750927, 641843, 830982, 969738, 562772, 506507]",Object28Property1
Object28,Property2,235493,"[655958, 967866, 948164, 645790, 723369, 620116, 855823, 822578, 601989, 531214, 898003, 502273, 992242, 849559, 678170, 788672, 738842, 984646, 705825, 548068]",Object28Property2
Object28,Property3,450557,"[539353, 768068, 909196, 941990, 767702, 804441, 660135, 698716, 969842, 710237, 693255, 512359, 865570, 690154, 639099, 543376, 808143, 986152, 785234, 666927]",Object28Property3
Object28,Property4,200446,"[525622, 717186, 946327, 946910, 553925, 756150, 881194, 828120, 937595, 837537, 512008, 563766, 526274, 636473, 538851, 557918, 748449, 726092, 862219, 928737]",Object28Property4
Object28,Property5,336461,"[886969, 530267, 587692, 696579, 731818, 982960, 620631, 949016, 994399, 992201, 728568, 730774, 688129, 821331, 759341, 507431, 654358, 850261, 860889, 611402]",Object28Property5
Object28,Property6,372663,"[625948, 852402, 693867, 936835, 600316, 836200, 797718, 706519, 810381, 578709, 740895, 606707, 645960, 891723, 595971, 686846, 838177, 586290, 645071, 678107]",Object28Property6
Object29,Property1,226236,"[898434, 609774, 823164, 597831, 692986, 564988, 841784, 895210, 717614, 983214, 756722, 517849, 515369, 850752, 692568, 856943, 649832, 812908, 867804, 639665]",Object29Property1
Object29,Property2,493297,"[594021, 670918, 882171, 979491, 701146, 875052, 596771, 865406, 560228, 589731, 778419, 763196, 532484, 732292, 727976, 682752, 980231, 811657, 989617, 649484]",Object29Property2
Object29,Property3,405778,"[805968, 978138, 930178, 890898, 530702, 792004, 661463, 850637, 582198, 605845, 788869, 984393, 707939, 886150, 621660, 854064, 981789, 846578, 585793, 971365]",Object29Property3
Object29,Property4,321116,"[578080, 990903, 892484, 882845, 865255, 660183, 823694, 724945, 544258, 613227, 858367, 514790, 599119, 653833, 669186, 580613, 687182, 909684, 944898, 832363]",Object29Property4
Object29,Property5,422522,"[979612, 779510, 566602, 801088, 794882, 941451, 557859, 551395, 680430, 537530, 728481, 979508, 515171, 935727, 585492, 945122, 695697, 804886, 745648, 900600]",Object29Property5
Object29,Property6,462912,"[659641, 682706, 514345, 768280, 743555, 804128, 833501, 505252, 916938, 537688, 946574, 863690, 651299, 812743, 592866, 876916, 806071, 511903, 619230, 696086]",Object29Property6
Object30,Property1,402165,"[705979, 684840, 831422, 888586, 599688, 882926, 772046, 647239, 548167, 780587, 704739, 864027, 947588, 674954, 526457, 599208, 647376, 655967, 876133, 799144]",Object30Property1
Object30,Property2,270401,"[827978, 594871, 532055, 734612, 706934, 647470, 654923, 831383, 808932, 539859, 911404, 728291, 521379, 883955, 585553, 737520, 749559, 603674, 694841, 817318]",Object30Property2
Object30,Property3,300881,"[755648, 748947, 523667, 967946, 844645, 580754, 999975, 759752, 764699, 639446, 531098, 884496, 896516, 841733, 765843, 507897, 723001, 566896, 533627, 847860]",Object30Property3
Object30,Property4,263113,"[544568, 881764, 744160, 854547, 611349, 742088, 616374, 535641, 620245, 856086, 734139, 946708, 926679, 923241, 621508, 794663, 803259, 964965, 544240, 604434]",Object30Property4
Object30,Property5,279238,"[577129, 938229, 640035, 602231, 730391, 525796, 591954, 916470, 562508, 965630, 771081, 709665, 775533, 966555, 695924, 683634, 992892, 518237, 531370, 623238]",Object30Property5
Object30,Property6,497874,"[859824, 590794, 928148, 963025, 569435, 502906, 969130, 761221, 772044, 699455, 714492, 825424, 611340, 900999, 857543, 506323, 754123, 904552, 657827, 521099]",Object30Property6
Object31,Property1,475893,"[949044, 517678, 875141, 724847, 943852, 906649, 941987, 798268, 695374, 579033, 549250, 586452, 776524, 964749, 936503, 578802, 550840, 576022, 879063, 899078]",Object31Property1
Object31,Property2,197883,"[604820, 520173, 723290, 973106, 506677, 507727, 806294, 887712, 602304, 537349, 706270, 754252, 935346, 699687, 853632, 513626, 617903, 591001, 962029, 773254]",Object31Property2
Object31,Property3,423028,"[609914, 903163, 906385, 840288, 734380, 636029, 717165, 758742, 558417, 845284, 890704, 577935, 682356, 715740, 520325, 656523, 855704, 710279, 960992, 894885]",Object31Property3
Object31,Property4,289570,"[624898, 528756, 735731, 995571, 992477, 562227, 784525, 575132, 942142, 930663, 900851, 748148, 733713, 628282, 546413, 776558, 704337, 717529, 608528, 550797]",Object31Property4
Object31,Property5,429842,"[607424, 880769, 932153, 845889, 810075, 584109, 799246, 743644, 830912, 585097, 596340, 610200, 785251, 635755, 844482, 736871, 698774, 681313, 585910, 636880]",Object31Property5
Object31,Property6,479366,"[757539, 691499, 585714, 711846, 816039, 568770, 647090, 992192, 539892, 788387, 584179, 818633, 785859, 677040, 696234, 736180, 736410, 954758, 720767, 602529]",Object31Property6
Object32,Property1,394964,"[845914, 553547, 769458, 737747, 871652, 797713, 760129, 577036, 572101, 728028, 982478, 789663, 525691, 868477, 500079, 538016, 603067, 532575, 576510, 990746]",Object32Property1
Object32,Property2,230567,"[781188, 717535, 933732, 864034, 635008, 608352, 759706, 948589, 908515, 620180, 833118, 978424, 776584, 941688, 678621, 808678, 904484, 551006, 606711, 830041]",Object32Property2
Object32,Property3,485281,"[893877, 855698, 532085, 605765, 993484, 726445, 564427, 885916, 911938, 684398, 886903, 836019, 888537, 513053, 928724, 775528, 794930, 700388, 566901, 854054]",Object32Property3
Object32,Property4,418133,"[773071, 538643, 845384, 591750, 586539, 961616, 647873, 873496, 572546, 553483, 706611, 571875, 952302, 760558, 590527, 785132, 959398, 670090, 565774, 826470]",Object32Property4
Object32,Property5,270623,"[788677, 994670, 890392, 994078, 798908, 543940, 524898, 583102, 553431, 911743, 827731, 622938, 749176, 520485, 660199, 882541, 641302, 759115, 831166, 745185]",Object32Property5
Object32,Property6,437652,"[821183, 897942, 873302, 889254, 872823, 630795, 616060, 603985, 563432, 539996, 680338, 568999, 734549, 995699, 628750, 519402, 784834, 670227, 838538, 927288]",Object32Property6
Object33,Property1,167212,"[511948, 801377, 994996, 867511, 517633, 696907, 752841, 951573, 670028, 681249, 606662, 922420, 511025, 644603, 794005, 752380, 720382, 790308, 558949, 865178]",Object33Property1
Object33,Property2,195637,"[515380, 737991, 756683, 952340, 728960, 756085, 720678, 966038, 942933, 695364, 680422, 595452, 687016, 791882, 957493, 618171, 982415, 839759, 661107, 993167]",Object33Property2
Object33,Property3,263697,"[565186, 799494, 936147, 554421, 626168, 635219, 655305, 895293, 586704, 615918, 579020, 970904, 732602, 952570, 859644, 857818, 991479, 880932, 883559, 872820]",Object33Property3
Object33,Property4,106291,"[855283, 826827, 854942, 767843, 986376, 613242, 746361, 892085, 942756, 976872, 604246, 571388, 652102, 988918, 677985, 773771, 532339, 744414, 622297, 936657]",Object33Property4
Object33,Property5,294169,"[802215, 960287, 676228, 933014, 956991, 567871, 598240, 976717, 944161, 534144, 977120, 834370, 955485, 787632, 908360, 970816, 840579, 871545, 799811, 781904]",Object33Property5
Object33,Property6,416762,"[580625, 621004, 911758, 802423, 719335, 703107, 633402, 871429, 556214, 583710, 929747, 740871, 909901, 991771, 628016, 674382, 971245, 548510, 812011, 851847]",Object33Property6
Object34,Property1,432598,"[728417, 774735, 614988, 560078, 626478, 916288, 639361, 983707, 591940, 809727, 508862, 611850, 837274, 610371, 831056, 632566, 769886, 620219, 933955, 544694]",Object34Property1
Object34,Property2,318270,"[676359, 591423, 644443, 891493, 608190, 505120, 752315, 808550, 966346, 874459, 514365, 689168, 960303, 587269, 994490, 870584, 536659, 921011, 870174, 891087]",Object34Property2
Object34,Property3,377356,"[517885, 586962, 733438, 602556, 747595, 732873, 911564, 604033, 745047, 824260, 547372, 619759, 600839, 533770, 833373, 856633, 766101, 848556, 841725, 756808]",Object34Property3
Object34,Property4,238984,"[643580, 500756, 591238, 796108, 627623, 835894, 760916, 789132, 800012, 918317, 615799, 552854, 766467, 687781, 900963, 984222, 972117, 598587, 742696, 902124]",Object34Property4
Object34,Property5,323373,"[534284, 725884, 812036, 503769, 505414, 793738, 627925, 505625, 942626, 976929, 983862, 500004, 580387, 957059, 960883, 869561, 616462, 616740, 517529, 971761]",Object34Property5
Object34,Property6,380045,"[926676, 976917, 506459, 622174, 540631, 896269, 682756, 912890, 767659, 529755, 787425, 881425, 986618, 526252, 795601, 673025, 817198, 500682, 764122, 810710]",Object34Property6
Object35,Property1,214739,"[813060, 519054, 937113, 784249, 665928, 693266, 555706, 591071, 574760, 989565, 846916, 768653, 859745, 810250, 733344, 840037, 786603, 546104, 520131, 766018]",Object35Property1
Object35,Property2,238142,"[835181, 802333, 724659, 864443, 518768, 579009, 851011, 897220, 697439, 540459, 842547, 934218, 653808, 893505, 977949, 570244, 512557, 923765, 677907, 790274]",Object35Property2
Object35,Property3,201140,"[941268, 870362, 560763, 718872, 699339, 883936, 731760, 843336, 753414, 651845, 634094, 981024, 804336, 884194, 506785, 968648, 543015, 515621, 622389, 501276]",Object35Property3
Object35,Property4,378480,"[613509, 711850, 812164, 749281, 742491, 632830, 822346, 788379, 824478, 895388, 950498, 922679, 809981, 657847, 831735, 936463, 645485, 680210, 708946, 887454]",Object35Property4
Object35,Property5,225681,"[816472, 987168, 646281, 909588, 727789, 584389, 876175, 549043, 681002, 706531, 706864, 624813, 846437, 637695, 711886, 909346, 961313, 993310, 747811, 722252]",Object35Property5
Object35,Property6,306059,"[644168, 737325, 961289, 703270, 901280, 708209, 978404, 879522, 565692, 836148, 690400, 986030, 900674, 876294, 523933, 844478, 782256, 646466, 621167, 966571]",Object35Property6
Object36,Property1,207766,"[611099, 988610, 734039, 940604, 625599, 775445, 656909, 853019, 746490, 836576, 825743, 635063, 748058, 923592, 926483, 687879, 712326, 707243, 810599, 854000]",Object36Property1
Object36,Property2,472571,"[592395, 920127, 732195, 642808, 799834, 620209, 690638, 958576, 858579, 607520, 955760, 815100, 621695, 878709, 958722, 617848, 964006, 512887, 821194, 572913]",Object36Property2
Object36,Property3,112081,"[893998, 788186, 947794, 759398, 971142, 915646, 667092, 730627, 601665, 615324, 746181, 928250, 706754, 993351, 914406, 549141, 865699, 808300, 767217, 623580]",Object36Property3
Object36,Property4,475523,"[710032, 539412, 980329, 684941, 866838, 937363, 511249, 787685, 815687, 557648, 754339, 833151, 715070, 923309, 915993, 675624, 612016, 795366, 802278, 552479]",Object36Property4
Object36,Property5,325403,"[879834, 739080, 634860, 892093, 542040, 612607, 942671, 926685, 545208, 808525, 923662, 623427, 526718, 842613, 830048, 818185, 801333, 720025, 607291, 746035]",Object36Property5
Object36,Property6,423730,"[911914, 895648, 916263, 637488, 755574, 858985, 555354, 923706, 973902, 524678, 805848, 672106, 989682, 931905, 606538, 637852, 884068, 992474, 857437, 719262]",Object36Property6
Object37,Property1,177595,"[883420, 676269, 983826, 673580, 579280, 749181, 714641, 513319, 685409, 788068, 646445, 612215, 825607, 542830, 740452, 916004, 666921, 891077, 531274, 716784]",Object37Property1
Object37,Property2,472228,"[707164, 658419, 528796, 521446, 808543, 926162, 548940, 512818, 785436, 975313, 644296, 565914, 684474, 982384, 986636, 865570, 569588, 833641, 831016, 846818]",Object37Property2
