Object,Property,Value,False,ObjectProperty
Object39,Property3,187266,"[707559, 928226, 566119, 614606, 957731, 553389, 685880, 724574, 521143, 684454]",Object39Property3
Object39,Property6,465953,"[652502, 506778, 941559, 641817, 823049, 609183, 561084, 955412, 643415, 836171]",Object39Property6
Object40,Property5,282739,"[815055, 648923, 617508, 676211, 878204, 943824, 734068, 892778, 639002, 650257]",Object40Property5
Object40,Property4,208369,"[917201, 909171, 570365, 729640, 643258, 794239, 778566, 595039, 749950, 928658]",Object40Property4
Object40,Property2,229321,"[735656, 627383, 617603, 644224, 961136, 889531, 892519, 670604, 788595, 911787]",Object40Property2
Object40,Property1,447655,"[609706, 732765, 669199, 536015, 721173, 594789, 918023, 987461, 788740, 954316]",Object40Property1
Object40,Property3,393794,"[935400, 954936, 683391, 918988, 827204, 822038, 846416, 972790, 775739, 742988]",Object40Property3
Object40,Property6,269806,"[507770, 782001, 898666, 831033, 870328, 793777, 624212, 607131, 969175, 647841]",Object40Property6
Object41,Property5,121564,"[509339, 849516, 888768, 529898, 597238, 624184, 985506, 581265, 613581, 854309]",Object41Property5
Object41,Property4,421386,"[899285, 595221, 818591, 742324, 593345, 908384, 827396, 843263, 673265, 870807]",Object41Property4
Object41,Property2,146622,"[873327, 820268, 705773, 836918, 882202, 877014, 596394, 825176, 939305, 629288]",Object41Property2
Object41,Property1,397288,"[535901, 880859, 725179, 961503, 571392, 629846, 743197, 502942, 892016, 833733]",Object41Property1
Object41,Property3,457985,"[916667, 764005, 554130, 781951, 855117, 775732, 679388, 851454, 780504, 771814]",Object41Property3
Object41,Property6,365263,"[916429, 597262, 808798, 891942, 607979, 731580, 698113, 698531, 519736, 722325]",Object41Property6
Object42,Property5,252913,"[983640, 798165, 587695, 528059, 887474, 969051, 689344, 522545, 647592, 902696]",Object42Property5
Object42,Property4,106360,"[542139, 628472, 637502, 717903, 610011, 819933, 814452, 805949, 627358, 729611]",Object42Property4
Object42,Property2,238340,"[800313, 730538, 902551, 740894, 912663, 928512, 942497, 514297, 702321, 832426]",Object42Property2
Object42,Property1,195654,"[952021, 847150, 884617, 744773, 693080, 536719, 628143, 614693, 920043, 675984]",Object42Property1
Object42,Property3,146695,"[702377, 923864, 827229, 967564, 599603, 505942, 851072, 910541, 682198, 998323]",Object42Property3
Object42,Property6,402303,"[525180, 844866, 656276, 802473, 776509, 770712, 621482, 858382, 634652, 669209]",Object42Property6
Object43,Property5,372467,"[607876, 837512, 649400, 586514, 859217, 607552, 875995, 901702, 801772, 871853]",Object43Property5
Object43,Property4,177228,"[952079, 671385, 582968, 920027, 741184, 651304, 835194, 801169, 548377, 906087]",Object43Property4
Object43,Property2,145107,"[758678, 779426, 975629, 612418, 856819, 795462, 925489, 640062, 709868, 648597]",Object43Property2
Object43,Property1,180994,"[541104, 533377, 859763, 520395, 719402, 998500, 650412, 854284, 880838, 889387]",Object43Property1
Object43,Property3,318375,"[763805, 610364, 971061, 510363, 594112, 553013, 701786, 695491, 651660, 548859]",Object43Property3
Object43,Property6,199176,"[786073, 636301, 643608, 778972, 900916, 873181, 882057, 798218, 839141, 915782]",Object43Property6
Object44,Property5,311372,"[777247, 755209, 874495, 680225, 514986, 936212, 934767, 907388, 773488, 766785]",Object44Property5
Object44,Property4,247730,"[681989, 796731, 746512, 857220, 772616, 714287, 835451, 739853, 527666, 681832]",Object44Property4
Object44,Property2,372521,"[922797, 862531, 535233, 930160, 755725, 557160, 656566, 988159, 922294, 917387]",Object44Property2
Object44,Property1,441547,"[567702, 665140, 872591, 946897, 897725, 846992, 644397, 530948, 991788, 634782]",Object44Property1
Object44,Property3,375537,"[773467, 515299, 968314, 681665, 921320, 737078, 853726, 509656, 600631, 784881]",Object44Property3
Object44,Property6,124101,"[619619, 594306, 817916, 730750, 925060, 906771, 575782, 740872, 848014, 620438]",Object44Property6
Object45,Property5,384345,"[830489, 577033, 514768, 894524, 691262, 870473, 968096, 907322, 974321, 975086]",Object45Property5
Object45,Property4,156915,"[541561, 775829, 592316, 532534, 907457, 526114, 942831, 514941, 522625, 571107]",Object45Property4
Object45,Property2,205083,"[894299, 836564, 791225, 979703, 571048, 900764, 962467, 679482, 954466, 925888]",Object45Property2
Object45,Property1,451467,"[687635, 883773, 724657, 575071, 836888, 503410, 813677, 870289, 628004, 942480]",Object45Property1
Object45,Property3,428376,"[786582, 762876, 623593, 766208, 509126, 993147, 744194, 842688, 872115, 553434]",Object45Property3
Object45,Property6,337386,"[683794, 845750, 752288, 907130, 926939, 609814, 556360, 698627, 715157, 721217]",Object45Property6
Object46,Property5,397517,"[729641, 889457, 832331, 884532, 633751, 994568, 686369, 933982, 749790, 618990]",Object46Property5
Object46,Property4,201062,"[919977, 897443, 709058, 713713, 689945, 534866, 636653, 964377, 948691, 807487]",Object46Property4
Object46,Property2,374666,"[595429, 649316, 985407, 938716, 812383, 695374, 987552, 979102, 931059, 977032]",Object46Property2
Object46,Property1,385580,"[520605, 924469, 620028, 576456, 721337, 610614, 844613, 544290, 750407, 891798]",Object46Property1
Object46,Property3,254406,"[841543, 915833, 644043, 994403, 869928, 848406, 712973, 971075, 869259, 911751]",Object46Property3
Object46,Property6,139665,"[571253, 584456, 959587, 528801, 964483, 915638, 733012, 766965, 951017, 810300]",Object46Property6
Object47,Property5,345683,"[926194, 560681, 950495, 657961, 810972, 592073, 918178, 616463, 597192, 938941]",Object47Property5
Object47,Property4,268077,"[828913, 733932, 572912, 628014, 783735, 721404, 655478, 625922, 910909, 906151]",Object47Property4
Object47,Property2,344773,"[775935, 880435, 739744, 561682, 554869, 825983, 588937, 594287, 926309, 788707]",Object47Property2
Object47,Property1,368384,"[637181, 816688, 524145, 587823, 702512, 821332, 951475, 591189, 958519, 787858]",Object47Property1
Object47,Property3,455243,"[888236, 777362, 716386, 760587, 659184, 697330, 878003, 661741, 880072, 560387]",Object47Property3
Object47,Property6,485615,"[787043, 517413, 826678, 518227, 609587, 708775, 899167, 566986, 886870, 639327]",Object47Property6
Object48,Property5,351712,"[725752, 846823, 769957, 522306, 809511, 955729, 843021, 511414, 827229, 649367]",Object48Property5
Object48,Property4,312284,"[519549, 900750, 511085, 995311, 988463, 681552, 807419, 817092, 744584, 999753]",Object48Property4
Object48,Property2,397114,"[769068, 805597, 682330, 870851, 799917, 575250, 989273, 545979, 858882, 756588]",Object48Property2
Object48,Property1,324007,"[886290, 827145, 871333, 632991, 603533, 729061, 852276, 940971, 500328, 657365]",Object48Property1
Object48,Property3,233116,"[921980, 582152, 865313, 582630, 531194, 868885, 578299, 527032, 986763, 704064]",Object48Property3
Object48,Property6,261007,"[578815, 968078, 831529, 946975, 594390, 551069, 968181, 791446, 760657, 922261]",Object48Property6
Object49,Property5,153601,"[719868, 850099, 697896, 678688, 720215, 654207, 652117, 515063, 695285, 757455]",Object49Property5
Object49,Property4,495840,"[937242, 699947, 550579, 863268, 654893, 626836, 861937, 944551, 994854, 591033]",Object49Property4
Object49,Property2,366139,"[928882, 893891, 573038, 995812, 761837, 713414, 776792, 999216, 558257, 579875]",Object49Property2
Object49,Property1,492862,"[625921, 882160, 675740, 721242, 991811, 984791, 626319, 832572, 811264, 515026]",Object49Property1
Object49,Property3,104563,"[680674, 884717, 652848, 716504, 647055, 641613, 709200, 695662, 911818, 681656]",Object49Property3
Object49,Property6,387373,"[656422, 642301, 966512, 834294, 695240, 947792, 683601, 551181, 644301, 936447]",Object49Property6
Object50,Property5,418383,"[589077, 507273, 861143, 883079, 722775, 738929, 639783, 582748, 576348, 867403]",Object50Property5
Object50,Property4,335552,"[589022, 837083, 796974, 647703, 871973, 788662, 982786, 742235, 647008, 687437]",Object50Property4
Object50,Property2,237838,"[565395, 687290, 814530, 881040, 574311, 664403, 744155, 661230, 624979, 707547]",Object50Property2
Object50,Property1,227148,"[854187, 695305, 850952, 943047, 614301, 855847, 713604, 655803, 649405, 582727]",Object50Property1
Object50,Property3,464290,"[779512, 725385, 884536, 643654, 748375, 886606, 879957, 988753, 621408, 910236]",Object50Property3
Object50,Property6,110418,"[803929, 916647, 646528, 644865, 889759, 570746, 575192, 577242, 530838, 619661]",Object50Property6
Object51,Property5,178443,"[559505, 693470, 883882, 715226, 654001, 980861, 803037, 613720, 972017, 573151]",Object51Property5
Object51,Property4,266274,"[724790, 900307, 942343, 680732, 981965, 684241, 930689, 528853, 954500, 996729]",Object51Property4
Object51,Property2,188685,"[857287, 849570, 949072, 621205, 855136, 980533, 625218, 802895, 613441, 518459]",Object51Property2
Object51,Property1,438967,"[894735, 770352, 624175, 988883, 564675, 959972, 885732, 942326, 560643, 561713]",Object51Property1
Object51,Property3,399729,"[961869, 950277, 592915, 882911, 711069, 775504, 979418, 706670, 971636, 690408]",Object51Property3
Object51,Property6,263359,"[567516, 506448, 748237, 917567, 589721, 829292, 557730, 790908, 951888, 702352]",Object51Property6
Object52,Property5,267959,"[838817, 903112, 857373, 563663, 799554, 819054, 658157, 963118, 818254, 536736]",Object52Property5
Object52,Property4,322386,"[545776, 663332, 649633, 674075, 632020, 831437, 939251, 975561, 893074, 764757]",Object52Property4
Object52,Property2,284586,"[558170, 951217, 593626, 586023, 789023, 898362, 789813, 680104, 652617, 639718]",Object52Property2
Object52,Property1,289680,"[664047, 678519, 728477, 715677, 980037, 881443, 701109, 622785, 763930, 517900]",Object52Property1
Object52,Property3,391524,"[589226, 743245, 648079, 605276, 521139, 742667, 870711, 615414, 553252, 814578]",Object52Property3
Object52,Property6,328380,"[638374, 692915, 725389, 919471, 855747, 908739, 543346, 747834, 596697, 962180]",Object52Property6
Object53,Property5,277624,"[569684, 947404, 921574, 543343, 584308, 776957, 814391, 960652, 723687, 964857]",Object53Property5
Object53,Property4,252764,"[690877, 517578, 684339, 561350, 540609, 875699, 598927, 817025, 522726, 661669]",Object53Property4
Object53,Property2,179891,"[680536, 505922, 898366, 740157, 884044, 777898, 632077, 855106, 822128, 729765]",Object53Property2
Object53,Property1,373535,"[978530, 739300, 934788, 673044, 951361, 997231, 719364, 960252, 752545, 635816]",Object53Property1
Object53,Property3,302572,"[674832, 569821, 795232, 679326, 976798, 630692, 980561, 982425, 939564, 535316]",Object53Property3
Object53,Property6,349900,"[764914, 829560, 530467, 703516, 972513, 755261, 934019, 503695, 862759, 913219]",Object53Property6
Object54,Property5,211198,"[880126, 854069, 727901, 716249, 657872, 570162, 800648, 822445, 574687, 961776]",Object54Property5
Object54,Property4,323335,"[609968, 844646, 565991, 653826, 620970, 838791, 658821, 867480, 609488, 929979]",Object54Property4
Object54,Property2,331690,"[917458, 782536, 807442, 607350, 544538, 863495, 765523, 661874, 748855, 508935]",Object54Property2
Object54,Property1,128593,"[719630, 695401, 529375, 782495, 842801, 854346, 750587, 643829, 552243, 692478]",Object54Property1
Object54,Property3,480868,"[509850, 779839, 750331, 937672, 717333, 799041, 549642, 938802, 964245, 634543]",Object54Property3
Object54,Property6,465171,"[670604, 892171, 789758, 660459, 943653, 852411, 633194, 899898, 836926, 616718]",Object54Property6
Object55,Property5,399349,"[806830, 817911, 797174, 920517, 721868, 740006, 868414, 854259, 546321, 861426]",Object55Property5
Object55,Property4,263628,"[514866, 906931, 547574, 702732, 579591, 979788, 996858, 766231, 963210, 984257]",Object55Property4
Object55,Property2,231656,"[921624, 627215, 793100, 753441, 510638, 766743, 807869, 933571, 961504, 931605]",Object55Property2
Object55,Property1,419826,"[614263, 987794, 511863, 919143, 631513, 872033, 948985, 782476, 529504, 939218]",Object55Property1
Object55,Property3,313603,"[857155, 688948, 612058, 606012, 614329, 539846, 842291, 966074, 685827, 544929]",Object55Property3
Object55,Property6,497437,"[618548, 727627, 904101, 605438, 753978, 878358, 904787, 532087, 563462, 715187]",Object55Property6
Object56,Property5,108421,"[538022, 547755, 862528, 632202, 601414, 909507, 545124, 740076, 779090, 550782]",Object56Property5
Object56,Property4,337770,"[747218, 731917, 678802, 728085, 912508, 521383, 799579, 821122, 976666, 669838]",Object56Property4
Object56,Property2,323160,"[882153, 637676, 556095, 586140, 729424, 661308, 558956, 881288, 955105, 651386]",Object56Property2
Object56,Property1,346475,"[821793, 990839, 809661, 777730, 833987, 946918, 818769, 589793, 921267, 605722]",Object56Property1
Object56,Property3,105823,"[992973, 648064, 601802, 787237, 578985, 616380, 539838, 580620, 623857, 768508]",Object56Property3
Object56,Property6,360534,"[665851, 973870, 901994, 511553, 735557, 935605, 960467, 938817, 901280, 866736]",Object56Property6
Object57,Property5,153458,"[717112, 953446, 902661, 923091, 877963, 573617, 757033, 535288, 980845, 699793]",Object57Property5
Object57,Property4,184318,"[688817, 964221, 739379, 919336, 790130, 562591, 776894, 609650, 774359, 989218]",Object57Property4
Object57,Property2,356571,"[842062, 691345, 711011, 537131, 896528, 964173, 582245, 985247, 743320, 854891]",Object57Property2
Object57,Property1,491628,"[730667, 774220, 876106, 971178, 601717, 710194, 644782, 993467, 730851, 779595]",Object57Property1
Object57,Property3,250642,"[725612, 608609, 515223, 959893, 980017, 974932, 811616, 641210, 817889, 761838]",Object57Property3
Object57,Property6,218976,"[966827, 831144, 925921, 785692, 857257, 927655, 774493, 790165, 815593, 698836]",Object57Property6
Object58,Property5,132898,"[775294, 711036, 623998, 926544, 527416, 609684, 709204, 573202, 718993, 692926]",Object58Property5
Object58,Property4,223675,"[971024, 901796, 699595, 863163, 825864, 882906, 618170, 539968, 853529, 874966]",Object58Property4
Object58,Property2,492496,"[972607, 513308, 936790, 792275, 631659, 751341, 943113, 586392, 764134, 974415]",Object58Property2
Object58,Property1,497103,"[998565, 945909, 698144, 582835, 689939, 682916, 963892, 691557, 510099, 883030]",Object58Property1
Object58,Property3,192538,"[925435, 781217, 900941, 501824, 912729, 541817, 521936, 594055, 860087, 579765]",Object58Property3
Object58,Property6,359748,"[530234, 692940, 939159, 921566, 851996, 932917, 666226, 663140, 520461, 612912]",Object58Property6
Object59,Property5,111415,"[925259, 983593, 871916, 676173, 641561, 551361, 547542, 932126, 549906, 855017]",Object59Property5
Object59,Property4,456200,"[983853, 587173, 528739, 611340, 635888, 780686, 759222, 903337, 531064, 850725]",Object59Property4
Object59,Property2,128079,"[608811, 746810, 657146, 906919, 757411, 573152, 818377, 720819, 636369, 557461]",Object59Property2
Object59,Property1,205742,"[649334, 534692, 796238, 578815, 618657, 538308, 817300, 503054, 927016, 508071]",Object59Property1
Object59,Property3,445990,"[910725, 937634, 963415, 751736, 640718, 599528, 805186, 688528, 501883, 874842]",Object59Property3
Object59,Property6,117571,"[836298, 792702, 826889, 700109, 604776, 913854, 543694, 892642, 535096, 597809]",Object59Property6
Object60,Property5,107420,"[866995, 940835, 891788, 922776, 586888, 938406, 707495, 863466, 706113, 556716]",Object60Property5
